Type,Id,Token
morpheme,18#02:07#0,もらえますか 想像しにくいな
morpheme,18#02:10#0,例えばなんですけどこの25メートル プールっていうのが動物を指してる
morpheme,18#02:15#0,とします そしたらこの1個目のやつが犬で
morpheme,18#02:19#0,これが次狼でみたいなイメージ をしてもらえるといいと思うん
morpheme,18#02:22#0,ですけど これって隙間なくみっちり敷き詰め
morpheme,18#02:25#0,られてるんで意味の隙間はない 状態なんです
morpheme,18#02:28#0,例えばなんですけどだから見た ことない動物がここに登場したと
morpheme,18#02:32#0,するじゃないですか そしたらそれは今までにあるグループ
morpheme,18#02:35#0,の中のどこかしらにも入ると それによって浮きが移動していく
morpheme,18#02:39#0,イメージをしてもらえるといい と思うんですけど
morpheme,18#02:43#0,あんまわかってないけど 難しいな
morpheme,18#02:53#0,だからこのプールの浮きが占めている この1メートル四方の枠っていう
morpheme,18#02:59#0,のの範囲っていうのは他のもの の場所によってしか決まらない
morpheme,18#03:05#0,いいんですよ 他の浮きの位置のいろんな影響
morpheme,18#03:09#0,を受けた結果例えばプールに波 が立ったとしていろいろ動いちゃ
morpheme,18#03:13#0,ったとしたら その占められてる紐の間の空間
morpheme,18#03:19#0,っていうのは他の浮きの位置によって 決まる
morpheme,18#03:25#0,他の浮きが動くことによって影響 を及ぼされちゃうイメージって
morpheme,18#03:29#0,湧きます それは湧くんですけどそれはプール
morpheme,18#03:32#0,の例えのほうじゃないですか さっきの例でいうと例えば狼を
morpheme,18#03:37#0,知らない人が狼を発見するみたいな ことですよね多分
morpheme,18#03:42#0,狼を見つけたときにもう今25メートル プールいっぱいだから既存のどこか
morpheme,18#03:48#0,に入れなきゃいけないと なると犬のとこに入れとこう
morpheme,18#03:51#0,そうそうすると犬の浮きが動い ちゃうわけですよね
morpheme,18#03:53#0,犬がちょっと大きくなる犬がちょっと 大きくなると他の浮きが狭くなったり
morpheme,18#03:58#0,動いちゃったりするイメージ なるほどなるほど
morpheme,18#04:01#0,じゃあわかりました 1回目のときに第1回のゆる言語学
morpheme,18#04:05#0,ラジオで話したと思うんですけど 言葉ってのは単語ってのは差異
morpheme,18#04:12#0,によって違いによってしか決まらない って話をしたの覚えてます
morpheme,18#04:15#0,はい覚えてます 例えばなんですけど狼を知らない
morpheme,18#04:19#0,民族で犬っていう言語があって 犬っぽいなこれと思ったらわざわざ
morpheme,18#04:22#0,狼っていう名前をつけずに犬っていう ふうに狼のことも呼んで済ませる
morpheme,18#04:27#0,言語もあるだろうとフランス語 ではその蝶々もガモパピオンって
morpheme,18#04:31#0,呼ぶんだよっていう話とかをした と思うんですけど言語ごとにだから
morpheme,18#04:35#0,このプールの浮きの位置ってのは 全然違っていて例えば動物っていう
morpheme,18#04:41#0,集合をいろんな言語の人に渡した としてもその浮きの位置って全然
morpheme,18#04:46#0,違うんですよね はいはいだんだんイメージが湧いて
morpheme,18#04:48#0,きたなるほど じゃあ虹とかの色でもいいですけど
morpheme,18#04:51#0,色っていうのとかも浮きをどこに 置くかって言語ごとでバラバラ
morpheme,18#04:55#0,なんですよ 例えば赤っていう位置っていう
morpheme,18#05:00#0,のは赤色を指す浮きの位置っていう のは他の色がどこの位置にある
morpheme,18#05:05#0,かによってしか決まらないということ を体系だと呼んでいるんですちょっと
morpheme,18#05:11#0,ごめんなさい難しく話しすぎちゃ ったかもしれないですけどわかります
morpheme,18#05:14#0,言ってること 言ってることはわかりました
morpheme,18#05:18#0,音疎もそうだと言ってるんですよ 疎集るはこれどういうことかっていう
morpheme,18#05:23#0,とさっきの例で言うとわかりやすい と思うんですけどrとかlの違いの
morpheme,18#05:27#0,こととかで言うとわかりやすい と思うんですけど日本語はつまり
morpheme,18#05:29#0,そのrとかlっていう区別はなくて 一つの空間浮きの中に囲まれて
morpheme,18#05:35#0,こう紐の空間だと見ているわけ ですけど英語はこの間にもう一個
morpheme,18#05:38#0,なんか浮きを立てちゃってズバッ て分けてるわけですよね
morpheme,18#05:42#0,人間が発音できる音っていうのは だいたいある程度決まってるという
morpheme,18#05:46#0,かたくさん細かく分けてもそんな に多くならないんで人間の構造一緒
morpheme,18#05:51#0,なんで同じような言語がしゃべれる としたら無限のグラデーション
morpheme,18#05:55#0,があるわけですよね下の位置が 前なのか後ろなのかとか歯のあたり
morpheme,18#05:59#0,で音出すのかみたいなのがそれを 好きなように浮きを置いて区別
morpheme,18#06:04#0,しているとこれが体型です
morpheme,18#06:09#0,この場合の体型はgどうかという か
morpheme,18#06:11#0,体の系統
morpheme,18#06:12#0,普通に体型立てる
morpheme,18#06:14#0,そうですねあの体型ですねだから 二重の体型を成しているわけです
morpheme,18#06:23#0,音と意味による二重の体型を成 してるんですよ
morpheme,18#06:26#0,なるほどそうかそれは独立なわけ ですね全然関係なしに
morpheme,18#06:33#0,額と頂を区別する人たちそこに v を置く人たちもいれば置かない
morpheme,18#06:37#0,人たちもいるしそのプールとは 全然別のプールで
morpheme,18#06:41#0,音のプールもあって音素のプール もあってそのプールも人間が出す
morpheme,18#06:46#0,無限のグラデーションの音っていう のを言ってみれば連続的っていう
morpheme,18#06:50#0,言葉を使ってもいいと思いますけど 音を無理くりどこかしらに浮き
morpheme,18#06:55#0,を置いて区別している
morpheme,18#06:57#0,rとlの間にvを置くやつもいれば 置かないやつもいる
morpheme,18#07:01#0,置かないやつもいるっていうこと です
morpheme,18#07:02#0,今そうすると浮きの位置ってさっき 他のものによって決まらないって
morpheme,18#07:06#0,いうことを言いましたけど例えば 山っていうのの意味は何ですか
morpheme,18#07:11#0,って言われると小高いあれだって いうことを言うと思うんですけど
morpheme,18#07:16#0,じゃあ塚と丘と山はどう違うんですか という話になるとですね
morpheme,18#07:22#0,塚とか丘っていうのは山よりも もうちょっと低いやつですよね
morpheme,18#07:26#0,ソシュールはだから山っていう のは小高い土地でかつ塚でも丘
morpheme,18#07:33#0,でもない場所のことしか指さない という説明をするんです
morpheme,18#07:38#0,これは日本語の例えなので原点 では違う言語の話をしているんです
morpheme,18#07:41#0,けど日本語に例えて言うとだから 山っていうのは積極的に定義できる
morpheme,18#07:46#0,ものではないっていう小高いもの を指す言語っていうののプールを
morpheme,18#07:51#0,一回作ってそこに浮きを立てて いって他の部分ではない部分が
morpheme,18#07:56#0,山だと言ってるんですよ
morpheme,18#07:59#0,結構やばいこと起きてるのわかります
morpheme,18#08:02#0,えそうすか普通のめっちゃ普通 のこと
morpheme,18#08:04#0,ほんとですかだってその理屈に 従って言うと積極的に定義できる
morpheme,18#08:09#0,ものが一つもないってことになりません
morpheme,18#08:11#0,ほんとだ
morpheme,18#08:13#0,だって全てのものは出ないっていう 性質でしか語れないことになりません
morpheme,18#08:17#0,ほんとだ今の話だとそうですね
morpheme,18#08:20#0,人っていうのもそうなんですよ だから僕らがらの音とか言ってる
morpheme,18#08:23#0,っていうのもらではない音っていう のを全部集めてそれ以外の音が
morpheme,18#08:27#0,らでしかないと
morpheme,18#08:28#0,うわほんとだそういう話になっちゃい そうですね今のプールの例えだと
morpheme,18#08:33#0,ね
morpheme,18#08:34#0,でここでソシュールがおーすげー って思うのは人はその犬とかイス
morpheme,18#08:38#0,とかっていうのがあると思っている けれども意味の面でも音素の面
morpheme,18#08:42#0,でも何々出ないっていう性質でしか 定義できないだろうと
morpheme,18#08:48#0,こうなりますねさっきのプール の例えだと結局区切られた場所
morpheme,18#08:51#0,がここっていう話だから
morpheme,18#08:53#0,はい
morpheme,18#08:54#0,それはいくらでも動いちゃうから そういつでも動いてしまうので
morpheme,18#08:56#0,やっぱりそれを動いてしまうもの を定義するためには動いてない
morpheme,18#09:00#0,他の部分を足し合わせてそこじゃない 部分としか言えないよねと
morpheme,18#09:05#0,ショックですね
morpheme,18#09:06#0,そうそうなんですよだからソシュール は名称目録的世界観を否定するんですよ
morpheme,18#09:13#0,ほーでもそれはなんとなく想像 つくね
morpheme,18#09:16#0,結局その絶対的な位置を指し示せる みたいな良い定義ができる世界観
morpheme,18#09:22#0,が名称目録的世界観
morpheme,18#09:24#0,そうですね目録っていうのはカタログ のことなのでつまりその名前の
morpheme,18#09:27#0,ついているものをたくさん集めて いってすべて集めきったら世界が
morpheme,18#09:32#0,記述できるっていう見方は間違 っている
morpheme,18#09:34#0,はーそんなガチッと定義できる ものではない
morpheme,18#09:37#0,そうそう例えばなんですけどだから 動物ってああいう動物っていうの
morpheme,18#09:41#0,を一箇所に全部集めてきてそいつ の名前を全部調べ上げたら
morpheme,18#09:46#0,動物のすべてを知ったことになる わけではなくって動物の中で
morpheme,18#09:52#0,これは似たグループの中でどう 違うのかっていうことだけを調べ
morpheme,18#09:57#0,ていかないと意味が決まっていかない と言ってるんですね
morpheme,18#10:01#0,へーなるほど
morpheme,18#10:02#0,ちょっとねだから話をまとめる とさっきのラングの話にちょっと
morpheme,18#10:07#0,戻るんですさっきっていうか第 1回にしてたラングっていうのは
morpheme,18#10:11#0,意味と音の結びつきとか規則を はっきりさせる学問だと言って
morpheme,18#10:16#0,いたし記号っていうのはその意味 と音っていうのは結びついたもの
morpheme,18#10:19#0,だっていうふうに言ってましたよね
morpheme,18#10:20#0,そうですね
morpheme,18#10:21#0,でそのうちの意味も音も両方の 構成要素が何々でないっていう形
morpheme,18#10:28#0,でしか定義できないというふう に言っていて人がそれをあると
morpheme,18#10:32#0,勘違いするのはマイナスとマイナス の掛け算だからプラスに見えてるん
morpheme,18#10:36#0,だみたいなこと言ってるんですね
morpheme,18#10:37#0,うーんほうほうほう
morpheme,18#10:40#0,掛けるべきなのか足すべきなのか ちょっと分からんけどだから我々
morpheme,18#10:44#0,があるって思ってるものは実は 何々でないものでしかないんだよ
morpheme,18#10:48#0,と
morpheme,18#10:49#0,へーなるほど
morpheme,18#10:50#0,ということですねソシュールが 言いたかったことって僕はね世界
morpheme,18#10:53#0,変わってみえたんですけどねそれ 聞いて赤ちゃんの頃にすげえ戻り
morpheme,18#10:56#0,たいなと思ってそれ聞いて
morpheme,18#10:57#0,へーどういうこと
morpheme,18#10:58#0,だから赤ちゃんって単語を教わって ない状態って
morpheme,18#11:04#0,そうですね
morpheme,18#11:05#0,全てのものが繋がってみえると思 うんですよね
morpheme,18#11:07#0,そうですね
morpheme,18#11:08#0,だから人間ってのは認識が楽になる から単語を学ぶと思うんですけど
morpheme,18#11:13#0,その結果まるでものがあるように 見えてしまうわけじゃないですか
morpheme,18#11:16#0,さっきのソシュールの話で言う と
morpheme,18#11:18#0,だけど赤ちゃん目線でいくと全て のものが繋がって見えてるわけ
morpheme,18#11:22#0,だから
morpheme,18#11:23#0,だから部位がない状態の世界が 赤ちゃんしか見えてない
